n_communities,pref_attachment,network,threshold_idx,threshold_value,median_final_adoption,internal_variance_adoption,ratio
78.0,0.33,geslacht_oplniv,3,0.3,87.45,2.0474999999999994,0.19038745018530834
78.0,0.33,lft,0,0.05,7995.3,5.709999999999999,0.1923835254618758
78.0,0.33,lft,1,0.13333333333333333,5509.55,12555723.747499999,0.1923835254618758
78.0,0.33,lft,2,0.21666666666666667,96.15,17.627499999999994,0.1923835254618758
78.0,0.33,lft,3,0.3,92.8,9.66,0.1923835254618758
78.0,0.33,lft_oplniv,0,0.05,8001.15,6.227500000000001,0.18090463945091073
78.0,0.33,lft_oplniv,1,0.13333333333333333,5242.25,14145218.0875,0.18090463945091073
78.0,0.33,lft_oplniv,2,0.21666666666666667,94.45,14.847500000000002,0.18090463945091073
78.0,0.33,lft_oplniv,3,0.3,91.05,5.8475,0.18090463945091073
78.0,0.33,oplniv,0,0.05,8598.15,0.12749999999999997,0.3783858877361693
78.0,0.33,oplniv,1,0.13333333333333333,6774.4,6152129.440000001,0.3783858877361693
78.0,0.33,oplniv,2,0.21666666666666667,90.3,9.71,0.3783858877361693
78.0,0.33,oplniv,3,0.3,87.9,1.7899999999999998,0.3783858877361693
34.0,0.33,etngrp,0,0.05,8589.15,0.12749999999999997,0.45812543304486925
34.0,0.33,etngrp,1,0.13333333333333333,1814.65,11473054.8275,0.45812543304486925
34.0,0.33,etngrp,2,0.21666666666666667,92.7,8.710000000000003,0.45812543304486925
34.0,0.33,etngrp,3,0.3,88.45,4.547499999999999,0.45812543304486925
34.0,0.33,etngrp_geslacht,0,0.05,8591.2,0.15999999999999998,0.23144591647407312
34.0,0.33,etngrp_geslacht,1,0.13333333333333333,1396.95,9133229.547500001,0.23144591647407312
34.0,0.33,etngrp_geslacht,2,0.21666666666666667,94.35,19.8275,0.23144591647407312
34.0,0.33,etngrp_geslacht,3,0.3,89.8,6.360000000000001,0.23144591647407312
34.0,0.33,etngrp_geslacht_lft,0,0.05,7984.9,5.99,0.0470804056787586
34.0,0.33,etngrp_geslacht_lft,1,0.13333333333333333,510.85,2939397.4274999993,0.0470804056787586
34.0,0.33,etngrp_geslacht_lft,2,0.21666666666666667,92.75,8.2875,0.0470804056787586
34.0,0.33,etngrp_geslacht_lft,3,0.3,89.9,3.1899999999999995,0.0470804056787586
34.0,0.33,etngrp_geslacht_lft_oplniv,0,0.05,7951.05,6.0475,0.0358351895167103
34.0,0.33,etngrp_geslacht_lft_oplniv,1,0.13333333333333333,1681.35,9823266.3275,0.0358351895167103
34.0,0.33,etngrp_geslacht_lft_oplniv,2,0.21666666666666667,93.2,8.86,0.0358351895167103
34.0,0.33,etngrp_geslacht_lft_oplniv,3,0.3,89.8,8.059999999999999,0.0358351895167103
34.0,0.33,etngrp_geslacht_oplniv,0,0.05,8591.1,0.09000000000000001,0.1060721609694625
34.0,0.33,etngrp_geslacht_oplniv,1,0.13333333333333333,3085.3,16322331.51,0.1060721609694625
34.0,0.33,etngrp_geslacht_oplniv,2,0.21666666666666667,94.85,11.4275,0.1060721609694625
34.0,0.33,etngrp_geslacht_oplniv,3,0.3,89.55,2.2474999999999996,0.1060721609694625
34.0,0.33,etngrp_lft,0,0.05,8019.5,3.45,0.08637181639362558
34.0,0.33,etngrp_lft,1,0.13333333333333333,1704.1,9973490.190000001,0.08637181639362558
34.0,0.33,etngrp_lft,2,0.21666666666666667,94.1,8.089999999999998,0.08637181639362558
34.0,0.33,etngrp_lft,3,0.3,91.5,5.75,0.08637181639362558
34.0,0.33,etngrp_lft_oplniv,0,0.05,7990.25,3.9875,0.06990681106920812
34.0,0.33,etngrp_lft_oplniv,1,0.13333333333333333,1298.0,7904510.6,0.06990681106920812
34.0,0.33,etngrp_lft_oplniv,2,0.21666666666666667,94.2,8.26,0.06990681106920812
34.0,0.33,etngrp_lft_oplniv,3,0.3,90.6,5.140000000000001,0.06990681106920812
34.0,0.33,etngrp_oplniv,0,0.05,8594.1,0.09000000000000001,0.2076092668114412
34.0,0.33,etngrp_oplniv,1,0.13333333333333333,2239.95,13458155.347500002,0.2076092668114412
34.0,0.33,etngrp_oplniv,2,0.21666666666666667,92.45,15.3475,0.2076092668114412
34.0,0.33,etngrp_oplniv,3,0.3,88.75,4.5875,0.2076092668114412
34.0,0.33,geslacht,0,0.05,8598.05,0.047499999999999994,0.5047082730751882
34.0,0.33,geslacht,1,0.13333333333333333,971.4,6462960.84,0.5047082730751882
34.0,0.33,geslacht,2,0.21666666666666667,91.0,10.3,0.5047082730751882
34.0,0.33,geslacht,3,0.3,87.15,1.9274999999999998,0.5047082730751882
34.0,0.33,geslacht_lft,0,0.05,7985.5,6.75,0.10241017079987165
34.0,0.33,geslacht_lft,1,0.13333333333333333,2083.5,11610870.85,0.10241017079987165
34.0,0.33,geslacht_lft,2,0.21666666666666667,95.05,12.9475,0.10241017079987165
34.0,0.33,geslacht_lft,3,0.3,91.55,8.047500000000001,0.10241017079987165
34.0,0.33,geslacht_lft_oplniv,0,0.05,7979.5,3.65,0.09310987830567272
34.0,0.33,geslacht_lft_oplniv,1,0.13333333333333333,120.0,177.5,0.09310987830567272
34.0,0.33,geslacht_lft_oplniv,2,0.21666666666666667,94.2,6.459999999999999,0.09310987830567272
34.0,0.33,geslacht_lft_oplniv,3,0.3,91.0,4.9,0.09310987830567272
34.0,0.33,geslacht_oplniv,0,0.05,8600.05,0.047499999999999994,0.19038745018530834
34.0,0.33,geslacht_oplniv,1,0.13333333333333333,3514.5,17241556.35,0.19038745018530834
34.0,0.33,geslacht_oplniv,2,0.21666666666666667,90.9,7.389999999999999,0.19038745018530834
34.0,0.33,geslacht_oplniv,3,0.3,87.2,1.36,0.19038745018530834
34.0,0.33,lft,0,0.05,7981.65,4.727500000000001,0.1923835254618758
34.0,0.33,lft,1,0.13333333333333333,1293.1,7887773.890000001,0.1923835254618758
34.0,0.33,lft,2,0.21666666666666667,95.7,19.809999999999995,0.1923835254618758
34.0,0.33,lft,3,0.3,93.3,5.410000000000001,0.1923835254618758
34.0,0.33,lft_oplniv,0,0.05,7987.7,3.31,0.18090463945091073
34.0,0.33,lft_oplniv,1,0.13333333333333333,2478.35,13002808.727499995,0.18090463945091073
34.0,0.33,lft_oplniv,2,0.21666666666666667,94.55,13.5475,0.18090463945091073
34.0,0.33,lft_oplniv,3,0.3,93.25,8.6875,0.18090463945091073
34.0,0.33,oplniv,0,0.05,8601.0,0.0,0.3783858877361693
34.0,0.33,oplniv,1,0.13333333333333333,3504.25,17317943.2875,0.3783858877361693
34.0,0.33,oplniv,2,0.21666666666666667,87.9,3.3899999999999997,0.3783858877361693
34.0,0.33,oplniv,3,0.3,86.8,0.86,0.3783858877361693
100.0,0.0,etngrp,0,0.05,8600.0,0.0,0.45812543304486925
100.0,0.0,etngrp,1,0.13333333333333333,6661.35,1021034.4275,0.45812543304486925
100.0,0.0,etngrp,2,0.21666666666666667,90.5,9.45,0.45812543304486925
100.0,0.0,etngrp,3,0.3,87.55,2.7474999999999996,0.45812543304486925
100.0,0.0,etngrp_geslacht,0,0.05,8601.0,0.0,0.23144591647407312
100.0,0.0,etngrp_geslacht,1,0.13333333333333333,5388.05,750880.5475,0.23144591647407312
100.0,0.0,etngrp_geslacht,2,0.21666666666666667,91.2,16.86,0.23144591647407312
100.0,0.0,etngrp_geslacht,3,0.3,86.7,0.41,0.23144591647407312
100.0,0.0,etngrp_geslacht_lft,0,0.05,7992.35,5.727500000000001,0.0470804056787586
100.0,0.0,etngrp_geslacht_lft,1,0.13333333333333333,4044.7,15571718.11,0.0470804056787586
100.0,0.0,etngrp_geslacht_lft,2,0.21666666666666667,89.25,4.6875,0.0470804056787586
100.0,0.0,etngrp_geslacht_lft,3,0.3,88.5,3.85,0.0470804056787586
100.0,0.0,etngrp_geslacht_lft_oplniv,0,0.05,7967.15,3.7275000000000005,0.0358351895167103
100.0,0.0,etngrp_geslacht_lft_oplniv,1,0.13333333333333333,6001.15,11614157.4275,0.0358351895167103
100.0,0.0,etngrp_geslacht_lft_oplniv,2,0.21666666666666667,89.55,4.147499999999999,0.0358351895167103
100.0,0.0,etngrp_geslacht_lft_oplniv,3,0.3,88.0,2.4,0.0358351895167103
100.0,0.0,etngrp_geslacht_oplniv,0,0.05,8600.0,0.0,0.1060721609694625
100.0,0.0,etngrp_geslacht_oplniv,1,0.13333333333333333,7543.35,2214989.2275,0.1060721609694625
100.0,0.0,etngrp_geslacht_oplniv,2,0.21666666666666667,87.9,3.490000000000001,0.1060721609694625
100.0,0.0,etngrp_geslacht_oplniv,3,0.3,86.5,0.85,0.1060721609694625
100.0,0.0,etngrp_lft,0,0.05,8032.75,3.7875,0.08637181639362558
100.0,0.0,etngrp_lft,1,0.13333333333333333,3671.4,15572671.84,0.08637181639362558
100.0,0.0,etngrp_lft,2,0.21666666666666667,91.3,9.21,0.08637181639362558
100.0,0.0,etngrp_lft,3,0.3,88.05,1.5474999999999999,0.08637181639362558
100.0,0.0,etngrp_lft_oplniv,0,0.05,8011.85,7.1275,0.06990681106920812
100.0,0.0,etngrp_lft_oplniv,1,0.13333333333333333,4846.95,15031861.8475,0.06990681106920812
100.0,0.0,etngrp_lft_oplniv,2,0.21666666666666667,90.15,5.027500000000001,0.06990681106920812
100.0,0.0,etngrp_lft_oplniv,3,0.3,88.6,2.34,0.06990681106920812
100.0,0.0,etngrp_oplniv,0,0.05,8599.05,0.047499999999999994,0.2076092668114412
100.0,0.0,etngrp_oplniv,1,0.13333333333333333,6976.8,2054446.4600000002,0.2076092668114412
100.0,0.0,etngrp_oplniv,2,0.21666666666666667,88.8,3.8600000000000008,0.2076092668114412
100.0,0.0,etngrp_oplniv,3,0.3,86.9,0.8899999999999999,0.2076092668114412
100.0,0.0,geslacht,0,0.05,8601.0,0.0,0.5047082730751882
100.0,0.0,geslacht,1,0.13333333333333333,5669.6,4732135.139999999,0.5047082730751882
100.0,0.0,geslacht,2,0.21666666666666667,88.15,3.6275000000000004,0.5047082730751882
100.0,0.0,geslacht,3,0.3,86.7,0.9100000000000001,0.5047082730751882
100.0,0.0,geslacht_lft,0,0.05,8038.15,5.227500000000001,0.10241017079987165
100.0,0.0,geslacht_lft,1,0.13333333333333333,4479.15,10514202.127500001,0.10241017079987165
100.0,0.0,geslacht_lft,2,0.21666666666666667,90.65,7.727500000000001,0.10241017079987165
100.0,0.0,geslacht_lft,3,0.3,88.8,3.1599999999999993,0.10241017079987165
100.0,0.0,geslacht_lft_oplniv,0,0.05,8008.2,5.06,0.09310987830567272
100.0,0.0,geslacht_lft_oplniv,1,0.13333333333333333,5635.2,13133931.260000002,0.09310987830567272
100.0,0.0,geslacht_lft_oplniv,2,0.21666666666666667,89.65,6.527500000000001,0.09310987830567272
100.0,0.0,geslacht_lft_oplniv,3,0.3,88.3,1.31,0.09310987830567272
100.0,0.0,geslacht_oplniv,0,0.05,8600.1,0.09,0.19038745018530834
100.0,0.0,geslacht_oplniv,1,0.13333333333333333,7940.85,1630373.9275,0.19038745018530834
100.0,0.0,geslacht_oplniv,2,0.21666666666666667,92.75,12.9875,0.19038745018530834
100.0,0.0,geslacht_oplniv,3,0.3,88.15,2.0275,0.19038745018530834
100.0,0.0,lft,0,0.05,8052.35,2.7275000000000005,0.1923835254618758
100.0,0.0,lft,1,0.13333333333333333,4384.75,10056571.2875,0.1923835254618758
100.0,0.0,lft,2,0.21666666666666667,90.3,7.81,0.1923835254618758
100.0,0.0,lft,3,0.3,89.3,3.71,0.1923835254618758
100.0,0.0,lft_oplniv,0,0.05,8042.05,8.547500000000003,0.18090463945091073
100.0,0.0,lft_oplniv,1,0.13333333333333333,6453.15,10098577.7275,0.18090463945091073
100.0,0.0,lft_oplniv,2,0.21666666666666667,89.7,3.310000000000001,0.18090463945091073
100.0,0.0,lft_oplniv,3,0.3,88.7,3.6100000000000008,0.18090463945091073
100.0,0.0,oplniv,0,0.05,8598.0,0.0,0.3783858877361693
100.0,0.0,oplniv,1,0.13333333333333333,8094.1,1466318.1900000002,0.3783858877361693
100.0,0.0,oplniv,2,0.21666666666666667,90.05,22.2475,0.3783858877361693
100.0,0.0,oplniv,3,0.3,87.2,2.3599999999999994,0.3783858877361693
1.0,0.44,etngrp,0,0.05,8590.0,0.0,0.45812543304486925
1.0,0.44,etngrp,1,0.13333333333333333,119.3,199.41000000000003,0.45812543304486925
1.0,0.44,etngrp,2,0.21666666666666667,92.35,9.4275,0.45812543304486925
1.0,0.44,etngrp,3,0.3,89.6,5.840000000000001,0.45812543304486925
1.0,0.44,etngrp_geslacht,0,0.05,8587.05,0.047499999999999994,0.23144591647407312
1.0,0.44,etngrp_geslacht,1,0.13333333333333333,133.4,300.34000000000003,0.23144591647407312
1.0,0.44,etngrp_geslacht,2,0.21666666666666667,94.9,29.890000000000004,0.23144591647407312
1.0,0.44,etngrp_geslacht,3,0.3,88.45,2.3474999999999993,0.23144591647407312
1.0,0.44,etngrp_geslacht_lft,0,0.05,7971.75,5.7875,0.0470804056787586
1.0,0.44,etngrp_geslacht_lft,1,0.13333333333333333,132.75,264.0875,0.0470804056787586
1.0,0.44,etngrp_geslacht_lft,2,0.21666666666666667,101.2,25.660000000000004,0.0470804056787586
1.0,0.44,etngrp_geslacht_lft,3,0.3,95.05,16.247500000000002,0.0470804056787586
1.0,0.44,etngrp_geslacht_lft_oplniv,0,0.05,7932.45,5.147499999999999,0.0358351895167103
1.0,0.44,etngrp_geslacht_lft_oplniv,1,0.13333333333333333,135.05,403.24750000000006,0.0358351895167103
1.0,0.44,etngrp_geslacht_lft_oplniv,2,0.21666666666666667,97.4,16.740000000000002,0.0358351895167103
1.0,0.44,etngrp_geslacht_lft_oplniv,3,0.3,93.4,23.440000000000005,0.0358351895167103
1.0,0.44,etngrp_geslacht_oplniv,0,0.05,8581.2,0.15999999999999998,0.1060721609694625
1.0,0.44,etngrp_geslacht_oplniv,1,0.13333333333333333,128.05,254.94749999999993,0.1060721609694625
1.0,0.44,etngrp_geslacht_oplniv,2,0.21666666666666667,95.85,19.227499999999996,0.1060721609694625
1.0,0.44,etngrp_geslacht_oplniv,3,0.3,92.65,9.3275,0.1060721609694625
1.0,0.44,etngrp_lft,0,0.05,7987.55,8.347500000000002,0.08637181639362558
1.0,0.44,etngrp_lft,1,0.13333333333333333,135.8,426.16,0.08637181639362558
1.0,0.44,etngrp_lft,2,0.21666666666666667,99.4,84.14000000000001,0.08637181639362558
1.0,0.44,etngrp_lft,3,0.3,92.7,13.51,0.08637181639362558
1.0,0.44,etngrp_lft_oplniv,0,0.05,7980.3,3.5100000000000002,0.06990681106920812
1.0,0.44,etngrp_lft_oplniv,1,0.13333333333333333,132.75,424.4875,0.06990681106920812
1.0,0.44,etngrp_lft_oplniv,2,0.21666666666666667,99.3,17.91,0.06990681106920812
1.0,0.44,etngrp_lft_oplniv,3,0.3,93.3,7.310000000000002,0.06990681106920812
1.0,0.44,etngrp_oplniv,0,0.05,8590.25,0.2875,0.2076092668114412
1.0,0.44,etngrp_oplniv,1,0.13333333333333333,127.75,193.7875,0.2076092668114412
1.0,0.44,etngrp_oplniv,2,0.21666666666666667,94.75,36.0875,0.2076092668114412
1.0,0.44,etngrp_oplniv,3,0.3,89.85,8.8275,0.2076092668114412
1.0,0.44,geslacht,0,0.05,8601.0,0.0,0.5047082730751882
1.0,0.44,geslacht,1,0.13333333333333333,116.05,62.1475,0.5047082730751882
1.0,0.44,geslacht,2,0.21666666666666667,90.7,12.210000000000003,0.5047082730751882
1.0,0.44,geslacht,3,0.3,86.75,1.0875,0.5047082730751882
1.0,0.44,geslacht_lft,0,0.05,7954.2,5.26,0.10241017079987165
1.0,0.44,geslacht_lft,1,0.13333333333333333,122.8,311.4599999999999,0.10241017079987165
1.0,0.44,geslacht_lft,2,0.21666666666666667,98.7,41.010000000000005,0.10241017079987165
1.0,0.44,geslacht_lft,3,0.3,93.45,19.447499999999998,0.10241017079987165
1.0,0.44,geslacht_lft_oplniv,0,0.05,7947.8,4.56,0.09310987830567272
1.0,0.44,geslacht_lft_oplniv,1,0.13333333333333333,129.65,276.8275,0.09310987830567272
1.0,0.44,geslacht_lft_oplniv,2,0.21666666666666667,94.2,11.459999999999999,0.09310987830567272
1.0,0.44,geslacht_lft_oplniv,3,0.3,91.5,10.05,0.09310987830567272
1.0,0.44,geslacht_oplniv,0,0.05,8601.0,0.0,0.19038745018530834
1.0,0.44,geslacht_oplniv,1,0.13333333333333333,123.4,161.54000000000002,0.19038745018530834
1.0,0.44,geslacht_oplniv,2,0.21666666666666667,90.45,2.7474999999999996,0.19038745018530834
1.0,0.44,geslacht_oplniv,3,0.3,87.15,1.2274999999999998,0.19038745018530834
1.0,0.44,lft,0,0.05,7951.6,4.140000000000001,0.1923835254618758
1.0,0.44,lft,1,0.13333333333333333,121.55,194.94750000000002,0.1923835254618758
1.0,0.44,lft,2,0.21666666666666667,95.7,23.009999999999998,0.1923835254618758
1.0,0.44,lft,3,0.3,92.25,7.4875,0.1923835254618758
1.0,0.44,lft_oplniv,0,0.05,7941.5,6.95,0.18090463945091073
1.0,0.44,lft_oplniv,1,0.13333333333333333,125.15,220.62749999999997,0.18090463945091073
1.0,0.44,lft_oplniv,2,0.21666666666666667,97.1,35.39,0.18090463945091073
1.0,0.44,lft_oplniv,3,0.3,93.35,15.8275,0.18090463945091073
1.0,0.44,oplniv,0,0.05,8601.0,0.0,0.3783858877361693
1.0,0.44,oplniv,1,0.13333333333333333,100.35,43.3275,0.3783858877361693
1.0,0.44,oplniv,2,0.21666666666666667,87.05,1.2475,0.3783858877361693
1.0,0.44,oplniv,3,0.3,86.0,0.0,0.3783858877361693
78.0,0.66,etngrp,0,0.05,8583.05,0.047499999999999994,0.45812543304486925
78.0,0.66,etngrp,1,0.13333333333333333,4102.55,13349272.5475,0.45812543304486925
78.0,0.66,etngrp,2,0.21666666666666667,98.3,53.61,0.45812543304486925
78.0,0.66,etngrp,3,0.3,89.8,7.159999999999999,0.45812543304486925
78.0,0.66,etngrp_geslacht,0,0.05,8584.2,0.15999999999999998,0.23144591647407312
78.0,0.66,etngrp_geslacht,1,0.13333333333333333,4859.85,12662168.8275,0.23144591647407312
78.0,0.66,etngrp_geslacht,2,0.21666666666666667,100.4,67.73999999999998,0.23144591647407312
78.0,0.66,etngrp_geslacht,3,0.3,93.75,39.6875,0.23144591647407312
78.0,0.66,etngrp_geslacht_lft,0,0.05,7981.0,7.8,0.0470804056787586
78.0,0.66,etngrp_geslacht_lft,1,0.13333333333333333,2870.35,14069551.327499997,0.0470804056787586
78.0,0.66,etngrp_geslacht_lft,2,0.21666666666666667,95.1,11.489999999999998,0.0470804056787586
78.0,0.66,etngrp_geslacht_lft,3,0.3,91.35,5.4275,0.0470804056787586
78.0,0.66,etngrp_geslacht_lft_oplniv,0,0.05,7973.3,4.209999999999999,0.0358351895167103
78.0,0.66,etngrp_geslacht_lft_oplniv,1,0.13333333333333333,4434.3,15304411.309999999,0.0358351895167103
78.0,0.66,etngrp_geslacht_lft_oplniv,2,0.21666666666666667,92.3,8.010000000000002,0.0358351895167103
78.0,0.66,etngrp_geslacht_lft_oplniv,3,0.3,90.85,6.1275,0.0358351895167103
78.0,0.66,etngrp_geslacht_oplniv,0,0.05,8591.0,0.0,0.1060721609694625
78.0,0.66,etngrp_geslacht_oplniv,1,0.13333333333333333,4609.95,16539679.747500002,0.1060721609694625
78.0,0.66,etngrp_geslacht_oplniv,2,0.21666666666666667,98.85,28.2275,0.1060721609694625
78.0,0.66,etngrp_geslacht_oplniv,3,0.3,90.65,5.027500000000001,0.1060721609694625
78.0,0.66,etngrp_lft,0,0.05,7997.7,2.9100000000000006,0.08637181639362558
78.0,0.66,etngrp_lft,1,0.13333333333333333,4847.15,14893408.0275,0.08637181639362558
78.0,0.66,etngrp_lft,2,0.21666666666666667,99.35,32.527499999999996,0.08637181639362558
78.0,0.66,etngrp_lft,3,0.3,93.0,12.8,0.08637181639362558
78.0,0.66,etngrp_lft_oplniv,0,0.05,7984.35,4.327500000000001,0.06990681106920812
78.0,0.66,etngrp_lft_oplniv,1,0.13333333333333333,3657.8,15321008.86,0.06990681106920812
78.0,0.66,etngrp_lft_oplniv,2,0.21666666666666667,96.3,14.41,0.06990681106920812
78.0,0.66,etngrp_lft_oplniv,3,0.3,91.8,15.360000000000003,0.06990681106920812
78.0,0.66,etngrp_oplniv,0,0.05,8599.05,0.047499999999999994,0.2076092668114412
78.0,0.66,etngrp_oplniv,1,0.13333333333333333,5715.2,13497206.059999999,0.2076092668114412
78.0,0.66,etngrp_oplniv,2,0.21666666666666667,98.2,52.260000000000005,0.2076092668114412
78.0,0.66,etngrp_oplniv,3,0.3,90.65,9.5275,0.2076092668114412
78.0,0.66,geslacht,0,0.05,8589.15,0.12749999999999997,0.5047082730751882
78.0,0.66,geslacht,1,0.13333333333333333,2804.05,11053787.7475,0.5047082730751882
78.0,0.66,geslacht,2,0.21666666666666667,93.1,23.29,0.5047082730751882
78.0,0.66,geslacht,3,0.3,89.65,8.627500000000001,0.5047082730751882
78.0,0.66,geslacht_lft,0,0.05,7957.2,10.260000000000002,0.10241017079987165
78.0,0.66,geslacht_lft,1,0.13333333333333333,6389.25,9833729.1875,0.10241017079987165
78.0,0.66,geslacht_lft,2,0.21666666666666667,96.45,24.347499999999997,0.10241017079987165
78.0,0.66,geslacht_lft,3,0.3,91.7,6.110000000000001,0.10241017079987165
78.0,0.66,geslacht_lft_oplniv,0,0.05,7967.8,8.46,0.09310987830567272
78.0,0.66,geslacht_lft_oplniv,1,0.13333333333333333,5610.45,12962509.2475,0.09310987830567272
78.0,0.66,geslacht_lft_oplniv,2,0.21666666666666667,96.45,9.147500000000003,0.09310987830567272
78.0,0.66,geslacht_lft_oplniv,3,0.3,91.8,10.16,0.09310987830567272
78.0,0.66,geslacht_oplniv,0,0.05,8600.0,0.0,0.19038745018530834
78.0,0.66,geslacht_oplniv,1,0.13333333333333333,4288.8,17488673.06,0.19038745018530834
78.0,0.66,geslacht_oplniv,2,0.21666666666666667,93.0,33.4,0.19038745018530834
78.0,0.66,geslacht_oplniv,3,0.3,89.0,6.2,0.19038745018530834
78.0,0.66,lft,0,0.05,7923.45,7.347500000000002,0.1923835254618758
78.0,0.66,lft,1,0.13333333333333333,6713.25,7716591.2875,0.1923835254618758
78.0,0.66,lft,2,0.21666666666666667,412.55,1829307.8475000006,0.1923835254618758
78.0,0.66,lft,3,0.3,98.3,20.009999999999998,0.1923835254618758
78.0,0.66,lft_oplniv,0,0.05,7957.8,6.359999999999999,0.18090463945091073
78.0,0.66,lft_oplniv,1,0.13333333333333333,5997.3,11520504.209999999,0.18090463945091073
78.0,0.66,lft_oplniv,2,0.21666666666666667,99.15,37.227500000000006,0.18090463945091073
78.0,0.66,lft_oplniv,3,0.3,94.45,25.647499999999997,0.18090463945091073
78.0,0.66,oplniv,0,0.05,8601.0,0.0,0.3783858877361693
78.0,0.66,oplniv,1,0.13333333333333333,5967.2,11582908.059999999,0.3783858877361693
78.0,0.66,oplniv,2,0.21666666666666667,87.7,2.6099999999999994,0.3783858877361693
78.0,0.66,oplniv,3,0.3,87.8,2.9599999999999995,0.3783858877361693
78.0,0.77,etngrp,0,0.05,8598.0,0.0,0.45812543304486925
78.0,0.77,etngrp,1,0.13333333333333333,3622.65,15099213.627500001,0.45812543304486925
78.0,0.77,etngrp,2,0.21666666666666667,100.4,91.53999999999999,0.45812543304486925
78.0,0.77,etngrp,3,0.3,91.0,7.9,0.45812543304486925
78.0,0.77,etngrp_geslacht,0,0.05,8584.25,0.1875,0.23144591647407312
78.0,0.77,etngrp_geslacht,1,0.13333333333333333,5561.75,12720982.1875,0.23144591647407312
78.0,0.77,etngrp_geslacht,2,0.21666666666666667,323.5,943359.15,0.23144591647407312
78.0,0.77,etngrp_geslacht,3,0.3,92.4,26.54,0.23144591647407312
78.0,0.77,etngrp_geslacht_lft,0,0.05,7972.95,6.447500000000001,0.0470804056787586
78.0,0.77,etngrp_geslacht_lft,1,0.13333333333333333,3650.8,15284056.260000002,0.0470804056787586
78.0,0.77,etngrp_geslacht_lft,2,0.21666666666666667,96.9,21.589999999999996,0.0470804056787586
78.0,0.77,etngrp_geslacht_lft,3,0.3,91.65,5.327500000000001,0.0470804056787586
78.0,0.77,etngrp_geslacht_lft_oplniv,0,0.05,7959.85,3.9275000000000007,0.0358351895167103
78.0,0.77,etngrp_geslacht_lft_oplniv,1,0.13333333333333333,4427.05,15269618.0475,0.0358351895167103
78.0,0.77,etngrp_geslacht_lft_oplniv,2,0.21666666666666667,93.65,10.727500000000001,0.0358351895167103
78.0,0.77,etngrp_geslacht_lft_oplniv,3,0.3,91.0,3.3,0.0358351895167103
78.0,0.77,etngrp_geslacht_oplniv,0,0.05,8589.0,0.0,0.1060721609694625
78.0,0.77,etngrp_geslacht_oplniv,1,0.13333333333333333,3514.2,17170926.96,0.1060721609694625
78.0,0.77,etngrp_geslacht_oplniv,2,0.21666666666666667,97.8,25.359999999999996,0.1060721609694625
78.0,0.77,etngrp_geslacht_oplniv,3,0.3,90.4,9.339999999999998,0.1060721609694625
78.0,0.77,etngrp_lft,0,0.05,7995.65,7.6275,0.08637181639362558
78.0,0.77,etngrp_lft,1,0.13333333333333333,5240.4,14086248.140000004,0.08637181639362558
78.0,0.77,etngrp_lft,2,0.21666666666666667,101.5,36.65,0.08637181639362558
78.0,0.77,etngrp_lft,3,0.3,93.5,5.55,0.08637181639362558
78.0,0.77,etngrp_lft_oplniv,0,0.05,7994.1,7.090000000000001,0.06990681106920812
78.0,0.77,etngrp_lft_oplniv,1,0.13333333333333333,5234.25,14155466.9875,0.06990681106920812
78.0,0.77,etngrp_lft_oplniv,2,0.21666666666666667,100.0,23.4,0.06990681106920812
78.0,0.77,etngrp_lft_oplniv,3,0.3,93.9,8.489999999999998,0.06990681106920812
78.0,0.77,etngrp_oplniv,0,0.05,8598.05,0.047499999999999994,0.2076092668114412
78.0,0.77,etngrp_oplniv,1,0.13333333333333333,3512.35,17244293.3275,0.2076092668114412
78.0,0.77,etngrp_oplniv,2,0.21666666666666667,97.95,54.347500000000004,0.2076092668114412
78.0,0.77,etngrp_oplniv,3,0.3,90.45,3.7474999999999996,0.2076092668114412
78.0,0.77,geslacht,0,0.05,8598.0,0.0,0.5047082730751882
78.0,0.77,geslacht,1,0.13333333333333333,3191.15,14321025.827500004,0.5047082730751882
78.0,0.77,geslacht,2,0.21666666666666667,94.45,49.747499999999995,0.5047082730751882
78.0,0.77,geslacht,3,0.3,88.95,10.547499999999998,0.5047082730751882
78.0,0.77,geslacht_lft,0,0.05,7932.25,6.2875,0.10241017079987165
78.0,0.77,geslacht_lft,1,0.13333333333333333,5196.1,13888572.189999998,0.10241017079987165
78.0,0.77,geslacht_lft,2,0.21666666666666667,97.0,30.9,0.10241017079987165
78.0,0.77,geslacht_lft,3,0.3,92.2,12.159999999999998,0.10241017079987165
78.0,0.77,geslacht_lft_oplniv,0,0.05,7945.65,6.4275,0.09310987830567272
78.0,0.77,geslacht_lft_oplniv,1,0.13333333333333333,4029.5,15331971.05,0.09310987830567272
78.0,0.77,geslacht_lft_oplniv,2,0.21666666666666667,96.65,34.2275,0.09310987830567272
78.0,0.77,geslacht_lft_oplniv,3,0.3,91.0,3.9,0.09310987830567272
78.0,0.77,geslacht_oplniv,0,0.05,8596.05,0.047499999999999994,0.19038745018530834
78.0,0.77,geslacht_oplniv,1,0.13333333333333333,3504.1,17285020.990000002,0.19038745018530834
78.0,0.77,geslacht_oplniv,2,0.21666666666666667,93.1,63.49000000000001,0.19038745018530834
78.0,0.77,geslacht_oplniv,3,0.3,88.25,7.9875,0.19038745018530834
78.0,0.77,lft,0,0.05,7924.5,7.65,0.1923835254618758
